name,age,stream,math_score,science_score,english_score,computer_score,attendance,family_income,study_hours,financial_problem,mental_stress,internet_access,parental_support,recommended_career,dropout_risk
Student_1075,20,Commerce,71,53,68,50,93,Low,10,Yes,Low,Yes,High,Business Manager,Low
Student_1076,20,Science,86,37,61,51,62,Low,8,Yes,Low,No,Medium,Mechanical Engineer,Medium
Student_1077,22,Commerce,51,54,91,89,78,Low,9,No,High,No,Low,Business Manager,Medium
Student_1078,17,Commerce,40,98,48,91,53,Low,2,No,High,Yes,Low,Doctor,High
Student_1079,19,Arts,94,44,92,41,66,High,10,Yes,Medium,No,Low,Teacher,Medium
Student_1080,17,Arts,98,98,69,37,66,High,10,No,Medium,Yes,Low,Doctor,Low
Student_1081,16,Commerce,98,65,89,84,51,High,5,No,Low,No,Medium,Data Scientist,Medium
Student_1082,20,Science,51,44,92,80,87,Low,9,Yes,Low,Yes,Medium,Graphic Designer,Low
Student_1083,20,Commerce,43,55,74,55,72,High,10,Yes,Low,Yes,Low,Business Manager,Medium
Student_1084,21,Commerce,100,52,36,75,71,High,10,No,Medium,Yes,Low,Business Manager,Low
Student_1085,21,Commerce,78,47,71,44,51,Medium,4,No,High,Yes,Low,Business Manager,Medium
Student_1086,20,Science,68,80,46,88,45,High,4,Yes,Medium,No,High,Graphic Designer,Medium
Student_1087,20,Science,93,85,100,31,94,Medium,3,Yes,Medium,No,Medium,Doctor,Medium
Student_1088,16,Science,41,58,68,56,43,High,7,No,Medium,No,Medium,Mechanical Engineer,Medium
Student_1089,21,Science,75,66,36,30,93,Low,2,No,High,No,Medium,Mechanical Engineer,Medium
Student_1090,21,Science,72,67,40,74,51,Low,10,Yes,Low,No,Low,Graphic Designer,High
Student_1091,20,Arts,71,65,71,70,67,High,1,Yes,Medium,Yes,High,Mechanical Engineer,Medium
Student_1092,16,Commerce,69,51,67,60,61,Medium,3,No,Medium,Yes,Low,Business Manager,Low
Student_1093,19,Arts,48,66,94,77,91,Low,1,No,Medium,Yes,Low,Lawyer,Medium
Student_1094,21,Commerce,94,50,97,46,65,Medium,3,Yes,Low,No,Medium,Business Manager,Medium
Student_1095,18,Science,85,49,70,75,99,High,7,No,Low,Yes,High,Graphic Designer,Low
Student_1096,16,Science,52,83,59,46,67,High,8,No,High,No,High,Doctor,Medium
Student_1097,17,Commerce,85,85,69,78,89,Low,7,Yes,Low,No,Low,Data Scientist,Medium
Student_1098,20,Science,35,48,72,40,77,High,3,No,Medium,Yes,High,Mechanical Engineer,Low
Student_1099,18,Arts,87,86,37,91,60,High,2,Yes,High,Yes,Medium,Software Engineer,High
Student_1100,22,Arts,97,76,73,77,52,Medium,3,Yes,Low,Yes,Low,Data Scientist,Medium
Student_1101,17,Commerce,82,74,38,68,73,High,6,Yes,Low,Yes,High,Business Manager,Low
Student_1102,20,Science,38,69,82,40,82,Low,5,No,Medium,Yes,High,Mechanical Engineer,Low
Student_1103,16,Arts,35,90,66,93,62,High,1,Yes,Low,Yes,Low,Doctor,Medium
Student_1104,19,Commerce,100,73,44,98,79,Low,8,No,High,Yes,Low,Software Engineer,Medium
Student_1105,21,Commerce,65,43,56,40,96,High,9,Yes,Low,Yes,High,Business Manager,Low
Student_1106,22,Commerce,43,58,97,63,55,Low,4,Yes,Medium,No,Low,Business Manager,High
Student_1107,20,Science,46,79,96,36,44,Medium,4,Yes,Medium,Yes,High,Mechanical Engineer,Medium
Student_1108,20,Commerce,60,50,52,37,100,Medium,3,No,Low,No,Low,Business Manager,Low
Student_1109,17,Commerce,59,86,83,80,96,High,5,No,Medium,No,Medium,Doctor,Low
Student_1110,17,Commerce,69,50,73,64,100,Medium,4,Yes,Low,Yes,Low,Business Manager,Medium
Student_1111,17,Commerce,77,100,84,62,82,Medium,7,No,High,Yes,Medium,Doctor,Low
Student_1112,20,Arts,65,42,94,42,60,High,6,Yes,High,Yes,Medium,Teacher,Medium
Student_1113,22,Commerce,61,58,96,91,71,Medium,4,No,Low,No,Low,Business Manager,Low
Student_1114,18,Science,50,50,66,35,92,Medium,9,No,Medium,No,Low,Mechanical Engineer,Low
Student_1115,22,Science,65,43,87,52,46,High,5,No,High,Yes,High,Mechanical Engineer,Medium
Student_1116,21,Science,61,90,50,54,47,Low,3,No,Low,Yes,Low,Doctor,Medium
Student_1117,21,Science,68,50,35,90,52,Medium,4,Yes,Medium,Yes,High,Graphic Designer,Medium
Student_1118,21,Arts,99,81,43,45,60,Medium,10,No,Low,Yes,High,Doctor,Low
Student_1119,17,Commerce,76,50,85,74,88,High,8,No,Low,No,Low,Business Manager,Low
Student_1120,19,Science,49,65,86,53,57,High,6,No,High,No,Low,Mechanical Engineer,High
Student_1121,17,Science,39,57,50,37,62,Medium,2,No,High,No,Medium,Mechanical Engineer,Medium
Student_1122,20,Commerce,83,97,47,47,80,Medium,5,No,High,No,High,Doctor,Medium
Student_1123,21,Arts,81,95,66,98,43,Low,7,Yes,High,Yes,Medium,Data Scientist,High
Student_1124,21,Science,63,91,82,76,68,Medium,8,Yes,Low,Yes,High,Doctor,Low
Student_1125,19,Science,61,84,81,79,72,High,2,Yes,Medium,No,Medium,Doctor,Medium
Student_1126,16,Arts,77,71,72,78,44,Low,8,No,High,Yes,High,Software Engineer,Medium
Student_1127,20,Commerce,100,53,51,62,95,Medium,4,No,High,Yes,Low,Business Manager,Medium
Student_1128,16,Science,67,38,55,66,43,High,10,No,Medium,Yes,Medium,Mechanical Engineer,Low
Student_1129,20,Arts,60,44,79,90,75,Low,1,Yes,Low,Yes,Medium,Teacher,Medium
Student_1130,20,Arts,51,47,47,58,44,Low,7,Yes,High,Yes,High,Mechanical Engineer,High
Student_1131,21,Science,96,90,91,53,44,Low,2,Yes,Medium,Yes,Medium,Doctor,High
Student_1132,16,Science,41,100,57,30,47,Medium,6,No,Low,Yes,Medium,Doctor,Low
Student_1133,20,Commerce,89,51,62,75,81,Medium,2,Yes,Medium,Yes,Medium,Business Manager,Medium
Student_1134,22,Science,83,84,69,46,51,Medium,7,Yes,Medium,No,Medium,Doctor,Medium
Student_1135,17,Commerce,89,60,39,61,45,Low,6,No,Medium,Yes,High,Business Manager,Low
Student_1136,19,Science,74,64,99,67,61,High,3,No,High,Yes,Low,Mechanical Engineer,Medium
Student_1137,17,Science,85,52,67,89,84,Medium,3,No,High,No,Low,Software Engineer,Medium
Student_1138,21,Science,58,61,67,89,93,High,1,No,Medium,Yes,Medium,Graphic Designer,Low
Student_1139,19,Commerce,58,44,71,41,86,Medium,7,No,Medium,No,Low,Business Manager,Low
Student_1140,22,Commerce,36,41,58,51,88,High,1,No,High,No,High,Business Manager,Medium
Student_1141,19,Science,81,35,80,78,88,Medium,2,No,Low,No,Medium,Data Scientist,Medium
Student_1142,20,Commerce,45,71,100,65,79,Low,8,No,High,Yes,Medium,Business Manager,Low
Student_1143,16,Science,50,93,61,36,62,Low,5,No,High,No,Low,Doctor,Medium
Student_1144,20,Arts,88,97,73,72,98,High,10,Yes,Medium,No,Low,Doctor,Medium
Student_1145,18,Commerce,62,39,77,65,62,Medium,7,Yes,High,Yes,Medium,Business Manager,Medium
Student_1146,17,Arts,96,82,39,30,90,Low,7,No,High,Yes,High,Doctor,Low
Student_1147,17,Arts,68,69,67,53,94,Medium,1,No,High,Yes,High,Mechanical Engineer,Medium
Student_1148,21,Commerce,82,90,46,50,68,High,7,Yes,High,No,Low,Doctor,High
Student_1149,16,Arts,52,35,83,96,65,Low,1,Yes,Low,No,High,Teacher,Medium
Student_1150,16,Arts,72,60,78,94,97,High,4,Yes,Low,No,Low,Software Engineer,Medium
Student_1151,21,Science,86,71,71,97,45,High,10,No,Low,Yes,Medium,Software Engineer,Low
Student_1152,20,Arts,48,58,38,75,46,High,5,No,High,No,Low,Graphic Designer,High
Student_1153,17,Arts,59,88,46,35,86,Medium,7,Yes,Medium,No,Medium,Doctor,Medium
Student_1154,17,Science,86,58,54,82,40,Low,7,Yes,High,Yes,High,Software Engineer,High
Student_1155,19,Science,55,72,75,43,43,Medium,10,No,Low,No,Medium,Mechanical Engineer,Medium
Student_1156,19,Arts,87,71,49,34,46,Medium,9,No,Medium,No,Low,Mechanical Engineer,Medium
Student_1157,20,Science,92,37,50,100,74,Low,9,No,Medium,No,Low,Software Engineer,Low
Student_1158,16,Science,78,74,88,35,95,Medium,2,Yes,Low,No,Low,Mechanical Engineer,High
Student_1159,21,Commerce,55,35,51,72,74,Medium,2,Yes,Medium,Yes,Low,Business Manager,Medium
Student_1160,20,Commerce,79,63,37,64,96,Medium,2,No,Medium,Yes,Medium,Business Manager,Low
Student_1161,18,Commerce,40,52,95,80,56,Medium,8,No,Medium,Yes,Low,Business Manager,Medium
Student_1162,17,Science,99,79,72,89,52,Low,6,Yes,Low,Yes,Low,Data Scientist,Medium
Student_1163,17,Science,93,53,90,62,81,Low,2,No,High,No,Low,Mechanical Engineer,High
Student_1164,16,Science,67,49,68,77,44,Low,7,No,High,Yes,High,Graphic Designer,Medium
Student_1165,20,Arts,58,57,60,100,85,Low,10,Yes,Medium,Yes,Medium,Graphic Designer,Low
Student_1166,17,Science,56,57,37,36,52,Low,10,No,Medium,Yes,High,Mechanical Engineer,Low
Student_1167,18,Arts,51,100,38,44,40,Low,3,Yes,Low,Yes,Medium,Doctor,Medium
Student_1168,21,Science,94,50,62,93,43,Low,7,No,Medium,Yes,Medium,Data Scientist,Low
Student_1169,16,Commerce,85,51,43,90,56,Medium,2,Yes,Medium,Yes,Low,Data Scientist,High
Student_1170,22,Commerce,80,74,41,74,74,Medium,3,Yes,Low,No,Low,Business Manager,Medium
Student_1171,16,Science,72,81,39,73,95,Medium,7,Yes,High,No,Medium,Doctor,Medium
Student_1172,18,Commerce,88,83,68,75,91,Medium,3,No,High,Yes,Low,Doctor,Medium
Student_1173,21,Arts,53,67,61,33,99,Low,4,No,High,Yes,High,Mechanical Engineer,Low
Student_1174,19,Science,48,83,93,59,45,Low,3,Yes,Low,Yes,Medium,Doctor,Medium
Student_1175,21,Commerce,63,73,87,97,51,High,2,Yes,Medium,Yes,High,Business Manager,High
Student_1176,21,Commerce,71,91,80,100,63,Medium,3,No,Low,Yes,Medium,Data Scientist,Low
Student_1177,18,Commerce,38,62,35,59,70,Medium,10,No,High,Yes,Medium,Business Manager,Low
Student_1178,16,Science,81,91,48,42,58,Low,2,No,Medium,No,Low,Doctor,High
Student_1179,18,Science,91,69,91,78,92,Medium,1,Yes,Medium,No,Medium,Data Scientist,Medium
Student_1180,16,Commerce,75,88,86,52,67,Low,7,No,Medium,No,High,Doctor,Low
Student_1181,17,Science,45,45,56,43,52,Low,6,No,High,No,Low,Mechanical Engineer,High
Student_1182,20,Arts,74,100,92,58,82,Low,2,No,Low,No,Medium,Doctor,Medium
Student_1183,18,Arts,90,88,67,59,79,Medium,9,No,Medium,No,Low,Doctor,Low
Student_1184,21,Arts,67,93,89,72,81,High,2,No,Low,Yes,Medium,Doctor,Low
Student_1185,18,Commerce,50,92,67,85,52,Medium,5,Yes,Low,No,High,Doctor,Medium
Student_1186,20,Science,41,99,85,97,76,Low,4,Yes,Medium,No,Medium,Doctor,Medium
Student_1187,21,Science,35,67,94,55,53,Medium,8,Yes,Medium,No,Low,Mechanical Engineer,High
Student_1188,22,Arts,48,100,57,53,93,Medium,2,No,Low,Yes,High,Doctor,Low
Student_1189,18,Science,61,47,67,48,79,Medium,2,No,Low,Yes,Low,Mechanical Engineer,Medium
Student_1190,18,Commerce,79,97,60,88,61,Low,2,Yes,Medium,Yes,Low,Software Engineer,Medium
Student_1191,19,Commerce,53,48,45,93,59,Medium,1,Yes,Low,Yes,Medium,Business Manager,High
Student_1192,19,Science,73,48,45,80,86,Low,6,Yes,High,No,Medium,Data Scientist,Medium
Student_1193,21,Science,91,56,67,58,57,Low,3,Yes,Low,Yes,Medium,Mechanical Engineer,Medium
Student_1194,21,Commerce,39,60,61,56,56,Medium,10,No,Low,No,Low,Business Manager,Medium
Student_1195,21,Commerce,81,59,96,76,53,Low,5,No,High,Yes,Medium,Software Engineer,Medium
Student_1196,17,Commerce,91,82,35,71,43,High,9,Yes,Low,Yes,Low,Doctor,Medium
Student_1197,17,Arts,35,81,36,69,52,Medium,3,Yes,High,No,Medium,Doctor,High
Student_1198,20,Science,80,42,87,96,95,Medium,1,Yes,Low,Yes,Low,Data Scientist,Medium
Student_1199,22,Arts,61,69,77,90,62,High,4,No,Medium,Yes,High,Lawyer,Low
Student_1200,18,Arts,44,60,70,47,89,Medium,2,No,High,Yes,Medium,Mechanical Engineer,Medium
Student_1201,22,Commerce,91,86,48,30,78,Low,6,No,High,No,Low,Doctor,Medium
Student_1202,21,Commerce,45,37,63,43,94,High,1,No,Low,No,High,Business Manager,Medium
Student_1203,22,Science,90,43,70,38,93,Medium,9,No,Medium,No,Medium,Mechanical Engineer,Low
Student_1204,17,Commerce,39,36,95,34,95,High,10,No,Low,No,Medium,Business Manager,Low
Student_1205,22,Commerce,59,52,56,62,89,High,8,No,Low,No,Medium,Business Manager,Low
Student_1206,19,Science,79,93,78,97,40,Low,3,No,High,No,High,Software Engineer,Medium
Student_1207,18,Science,95,74,94,63,40,High,3,No,Low,No,Medium,Mechanical Engineer,Medium
Student_1208,20,Arts,97,40,98,48,68,High,1,No,Medium,Yes,Medium,Teacher,Low
Student_1209,17,Science,44,86,78,40,52,Medium,5,Yes,Medium,No,High,Doctor,Medium
Student_1210,20,Arts,71,98,41,66,72,Low,5,No,Low,Yes,Medium,Doctor,Low
Student_1211,21,Science,38,77,43,78,46,Medium,9,No,Medium,Yes,High,Graphic Designer,Low
Student_1212,18,Science,76,71,85,79,57,Medium,1,Yes,High,Yes,High,Software Engineer,High
Student_1213,17,Science,46,57,93,36,74,Low,7,No,High,Yes,High,Mechanical Engineer,Low
Student_1214,17,Science,60,93,90,48,78,Low,10,No,Medium,Yes,Low,Doctor,Low
Student_1215,21,Commerce,50,78,83,73,77,Low,8,No,Medium,No,High,Business Manager,Low
Student_1216,20,Arts,84,45,87,35,53,Medium,10,Yes,Low,No,Medium,Lawyer,Medium
Student_1217,19,Arts,37,84,90,56,53,High,7,No,High,Yes,High,Doctor,Medium
Student_1218,17,Arts,81,62,47,36,68,Low,9,Yes,Low,Yes,High,Mechanical Engineer,Low
Student_1219,16,Arts,55,88,53,47,46,Medium,1,Yes,Low,Yes,Low,Doctor,High
Student_1220,22,Commerce,49,76,95,32,80,Medium,4,No,Low,Yes,High,Business Manager,Low
Student_1221,16,Commerce,87,61,81,36,99,Medium,9,No,Medium,No,High,Business Manager,Low
Student_1222,17,Commerce,36,83,47,91,92,Medium,4,Yes,Low,No,Medium,Doctor,Medium
Student_1223,18,Science,64,59,67,96,41,Low,4,Yes,Medium,No,High,Graphic Designer,Medium
Student_1224,17,Arts,39,93,59,40,89,High,5,Yes,Low,No,High,Doctor,Medium
Student_1225,19,Arts,96,97,40,75,99,High,5,No,High,Yes,Low,Doctor,Medium
Student_1226,21,Arts,94,55,54,87,82,High,10,No,Medium,Yes,Low,Data Scientist,Low
Student_1227,21,Commerce,95,96,54,71,100,Low,7,Yes,Medium,Yes,Low,Doctor,Medium
Student_1228,21,Commerce,43,54,51,57,72,Low,7,No,Low,Yes,High,Business Manager,Low
Student_1229,17,Science,89,57,35,86,85,Medium,9,No,High,Yes,High,Software Engineer,Low
Student_1230,21,Commerce,64,74,36,65,52,Medium,9,Yes,Low,No,High,Business Manager,Medium
Student_1231,20,Arts,47,81,56,48,52,High,3,Yes,Low,No,High,Doctor,Medium
Student_1232,16,Commerce,43,57,44,88,79,Low,5,Yes,Low,Yes,High,Business Manager,Low
Student_1233,16,Arts,58,58,66,93,99,High,5,No,Low,No,Low,Graphic Designer,Low
Student_1234,22,Arts,49,35,53,32,70,Medium,1,Yes,Medium,Yes,High,Mechanical Engineer,Medium
Student_1235,21,Arts,99,70,88,67,86,Low,2,No,High,Yes,High,Teacher,Medium
Student_1236,18,Arts,66,65,85,98,88,Medium,6,No,High,Yes,Low,Lawyer,Medium
Student_1237,22,Arts,43,36,40,90,97,Medium,9,No,Medium,Yes,Medium,Graphic Designer,Low
Student_1238,16,Arts,36,47,64,51,94,Medium,1,No,High,No,Low,Mechanical Engineer,High
Student_1239,16,Commerce,95,35,39,30,83,High,4,No,Medium,Yes,High,Business Manager,Low
Student_1240,16,Arts,86,92,43,33,85,Medium,4,No,Low,No,Low,Doctor,Low
Student_1241,16,Science,36,39,77,71,70,High,8,No,Medium,Yes,High,Graphic Designer,Low
Student_1242,17,Commerce,94,67,75,51,69,High,10,Yes,Low,No,Medium,Business Manager,Medium
Student_1243,16,Science,72,79,93,68,82,High,3,No,Low,Yes,Medium,Mechanical Engineer,Low
Student_1244,19,Arts,59,57,49,48,68,Low,8,Yes,High,Yes,Medium,Mechanical Engineer,Medium
Student_1245,16,Arts,82,85,40,53,42,Medium,4,Yes,High,No,Medium,Doctor,High
Student_1246,19,Commerce,85,94,85,40,99,Low,6,Yes,High,No,Medium,Doctor,Medium
Student_1247,16,Science,47,53,70,63,77,High,2,No,Medium,No,Medium,Mechanical Engineer,Medium
Student_1248,18,Science,90,43,53,63,80,Medium,4,No,High,No,Low,Mechanical Engineer,Medium
Student_1249,19,Science,83,58,77,69,54,Medium,6,Yes,Medium,No,High,Mechanical Engineer,Medium
Student_1250,17,Commerce,83,93,66,44,99,High,8,No,Medium,Yes,High,Doctor,Low
Student_1251,17,Science,46,72,57,60,97,Medium,5,Yes,Low,No,Low,Mechanical Engineer,Medium
Student_1252,19,Commerce,65,35,59,100,78,High,1,Yes,High,Yes,Medium,Business Manager,High
Student_1253,22,Science,42,69,61,96,52,Low,1,Yes,Low,No,High,Graphic Designer,High
Student_1254,16,Science,68,80,74,63,65,Low,3,No,Medium,Yes,Medium,Mechanical Engineer,Low
Student_1255,16,Arts,57,94,86,68,96,High,10,No,Medium,No,Medium,Doctor,Low
Student_1256,17,Arts,64,68,85,58,70,Low,8,Yes,Medium,Yes,High,Lawyer,Low
Student_1257,21,Science,98,50,48,100,83,Low,5,Yes,Low,No,Low,Data Scientist,Medium
Student_1258,20,Commerce,93,49,50,80,69,Medium,7,Yes,Low,No,High,Data Scientist,Medium
Student_1259,17,Commerce,71,84,43,33,96,High,4,No,Medium,No,High,Doctor,Low
Student_1260,21,Arts,55,59,61,70,47,High,3,Yes,Medium,No,High,Mechanical Engineer,Medium
Student_1261,16,Commerce,80,79,36,73,83,Medium,3,Yes,Low,Yes,Low,Business Manager,Medium
Student_1262,19,Arts,95,95,63,34,95,High,5,Yes,Low,No,Medium,Doctor,Medium
Student_1263,22,Science,94,83,42,64,82,Medium,2,Yes,Low,No,Low,Doctor,High
Student_1264,19,Arts,58,62,45,31,70,High,3,No,High,No,Low,Mechanical Engineer,Medium
Student_1265,18,Science,71,88,78,49,50,High,2,Yes,High,No,High,Doctor,High
Student_1266,22,Commerce,60,56,42,49,44,High,6,No,Low,No,Low,Business Manager,Medium
Student_1267,20,Commerce,46,60,82,41,82,Low,5,No,Low,Yes,Low,Business Manager,Low
Student_1268,18,Commerce,59,66,70,52,51,Low,2,No,Low,Yes,High,Business Manager,Medium
Student_1269,16,Science,57,100,90,64,85,Medium,3,Yes,High,No,Medium,Doctor,Medium
Student_1270,17,Arts,38,72,38,37,88,Low,5,Yes,Low,No,Low,Mechanical Engineer,Medium
Student_1271,21,Arts,37,40,53,54,95,Low,9,Yes,Low,No,High,Mechanical Engineer,Medium
Student_1272,21,Arts,41,60,66,34,94,Low,10,No,Medium,Yes,High,Mechanical Engineer,Low
Student_1273,21,Commerce,73,84,51,60,69,Medium,4,No,Low,No,Medium,Doctor,Low
Student_1274,16,Science,41,45,67,76,55,High,9,No,Low,Yes,Low,Graphic Designer,Medium
Student_1275,18,Commerce,90,69,53,79,88,High,5,Yes,Medium,Yes,Low,Data Scientist,Medium
Student_1276,20,Arts,87,92,36,47,76,Low,1,No,Medium,No,Medium,Doctor,Medium
Student_1277,21,Arts,93,65,37,82,69,Low,1,Yes,Low,Yes,Medium,Software Engineer,Medium
Student_1278,16,Science,50,35,74,92,84,High,3,No,High,No,High,Graphic Designer,Medium
Student_1279,20,Science,84,91,55,96,89,Medium,3,Yes,High,Yes,Low,Data Scientist,Medium
Student_1280,19,Commerce,55,49,83,61,82,High,8,No,Medium,Yes,Medium,Business Manager,Low
Student_1281,20,Arts,75,71,84,71,100,Medium,10,Yes,Medium,Yes,Low,Teacher,Medium
Student_1282,19,Arts,100,73,73,49,87,Low,6,No,High,Yes,Medium,Mechanical Engineer,Low
Student_1283,21,Science,67,43,40,78,66,High,1,No,Low,No,High,Graphic Designer,Medium
Student_1284,21,Commerce,79,56,52,88,94,Low,8,Yes,High,No,Low,Software Engineer,High
Student_1285,21,Commerce,83,56,49,73,70,High,9,No,High,No,High,Business Manager,Medium
Student_1286,17,Science,50,67,66,72,77,Medium,3,Yes,Low,Yes,Low,Graphic Designer,Medium
Student_1287,19,Science,87,96,44,91,79,High,7,No,High,Yes,Low,Software Engineer,Medium
Student_1288,22,Commerce,43,49,51,66,99,Low,1,Yes,Low,Yes,Medium,Business Manager,Medium
Student_1289,20,Arts,47,58,62,76,49,Low,8,No,Medium,No,High,Graphic Designer,Medium
Student_1290,17,Commerce,44,71,47,94,85,Medium,9,Yes,Low,Yes,High,Business Manager,Low
Student_1291,19,Science,46,88,37,87,62,Medium,9,Yes,Medium,Yes,Medium,Doctor,Low
Student_1292,17,Arts,88,70,94,56,71,Low,6,No,Medium,Yes,Medium,Teacher,Low
Student_1293,21,Arts,50,52,58,86,58,Low,2,Yes,Medium,Yes,Low,Graphic Designer,High
Student_1294,20,Commerce,39,56,85,74,85,Medium,3,Yes,High,No,Medium,Business Manager,Medium
Student_1295,17,Arts,48,95,54,72,61,Low,8,No,High,No,High,Doctor,Medium
Student_1296,19,Commerce,76,44,43,35,59,Medium,4,No,High,No,High,Business Manager,Medium
Student_1297,19,Science,85,53,87,99,92,Low,7,No,High,No,Medium,Data Scientist,Medium
Student_1298,20,Science,58,54,99,43,72,Low,2,No,Medium,No,Medium,Mechanical Engineer,Medium
Student_1299,20,Arts,46,65,49,40,79,Low,2,No,High,Yes,Low,Mechanical Engineer,Medium
Student_1300,20,Science,77,72,89,83,74,Medium,1,Yes,Low,No,Medium,Software Engineer,Medium
Student_1301,17,Arts,97,87,99,69,83,High,1,No,High,Yes,Low,Doctor,Medium
Student_1302,17,Science,93,38,95,40,48,High,2,No,High,Yes,Low,Mechanical Engineer,High
Student_1303,19,Science,63,42,38,84,50,Low,3,No,Medium,No,Low,Graphic Designer,Medium
Student_1304,19,Commerce,79,75,92,64,91,Low,6,No,High,No,High,Business Manager,Medium
Student_1305,19,Science,53,43,59,77,47,Medium,10,No,High,No,Low,Graphic Designer,High
Student_1306,16,Commerce,79,39,37,54,77,Low,4,Yes,High,No,Medium,Business Manager,Medium
Student_1307,19,Science,95,35,42,92,71,Low,5,Yes,High,Yes,High,Data Scientist,Medium
Student_1308,19,Commerce,69,88,49,69,72,High,7,No,Low,No,Medium,Doctor,Low
Student_1309,18,Science,43,37,62,56,56,Medium,5,Yes,High,Yes,Medium,Mechanical Engineer,High
Student_1310,16,Science,87,63,95,68,47,Low,2,No,Low,No,Low,Mechanical Engineer,High
Student_1311,16,Arts,98,38,93,48,77,Medium,8,No,Medium,No,High,Teacher,Low
Student_1312,17,Arts,64,57,47,47,62,High,7,Yes,Medium,Yes,Low,Mechanical Engineer,Medium
Student_1313,17,Commerce,47,62,86,79,80,Medium,3,Yes,Medium,Yes,Low,Business Manager,Medium
Student_1314,18,Science,49,66,47,59,55,Medium,7,Yes,Medium,Yes,Low,Mechanical Engineer,Medium
Student_1315,17,Science,87,71,49,99,88,High,9,No,Medium,No,Medium,Data Scientist,Low
Student_1316,20,Science,53,87,48,85,78,Medium,9,No,Low,Yes,Low,Doctor,Low
Student_1317,21,Science,70,91,69,75,96,Low,7,Yes,Medium,No,High,Doctor,Medium
Student_1318,20,Commerce,97,59,69,68,63,Medium,1,Yes,Medium,No,Low,Business Manager,High
Student_1319,22,Commerce,72,50,37,69,77,Low,6,No,Medium,Yes,High,Business Manager,Low
Student_1320,18,Commerce,87,56,67,68,85,High,4,Yes,High,No,Low,Business Manager,High
Student_1321,22,Science,83,64,77,58,43,Low,4,No,Medium,Yes,High,Mechanical Engineer,Low
Student_1322,22,Commerce,50,93,73,58,95,Medium,1,No,Low,Yes,Medium,Doctor,Low
Student_1323,16,Arts,55,76,64,83,47,Medium,7,Yes,Low,Yes,Low,Graphic Designer,Medium
